iteracao	wpw1	R_1	L_1	R_2	Z_foc	F_obj	Q_tot	E_median	E_max
169.0	0.21037995647556504	99.25597186593464	59.237698068105594	62.74277661050555	114.96421076864381	8.120893553985482	0.4452487213812949	15.420788249821797	67.06900833616135
170.0	0.21032277466502566	99.81751118485958	59.60336442236497	62.958070282900245	115.16284526579713	8.074239725271498	0.4515768304390965	15.157099779501827	69.92372357746589
171.0	0.21034239693202322	99.7168622136762	59.89934914717044	63.107711271111455	115.76862332512029	8.444043756509334	0.44370345777781245	15.959651295303734	71.35869803355504
172.0	0.21034950795688323	99.91747669692279	59.68044109898212	63.0460338369507	115.01623447228897	8.103694935250873	0.4636386175910398	14.423367939742144	71.91209978393663
173.0	0.21035213653135987	99.59861991576922	59.38129315323265	63.06278812312108	115.401135147163	7.976367824062849	0.4644701819883467	14.45954885872719	61.559873334771254
174.0	0.21032957287337786	99.7839127136516	59.76162481854762	63.291580804216444	116.51908544360958	6.996216872974027	0.43043900183131917	14.043933188475393	60.29221183771555
175.0	0.2103849348455728	100.0337968389894	59.80537140366877	63.09843393865536	115.37091145238132	8.584579313424344	0.48833957178235166	14.993573106578387	65.98830467663365
176.0	0.2103329445869286	99.56615205006085	59.88722176115795	63.18848382615884	114.88233794821036	7.030138848167469	0.42143675864833513	14.123612638151522	66.02794544321968
177.0	0.21051290460035976	99.68895330932031	59.562066028529436	62.960655378048436	115.40873361817013	8.078137147749871	0.46617529011023173	14.54013560033718	73.07433181992909
178.0	0.21037738522201824	99.69220404802259	60.12614754983983	63.10128156786571	115.99461843438993	9.81924409630219	0.5058981798101503	16.197120241491323	73.24895470963403
179.0	0.21033698411345916	99.64488847011927	59.62970177435418	63.02538126018425	115.45230442271455	7.972905885407455	0.43103871195074694	15.43805058285024	62.821007587121244
180.0	0.210825658889738	99.83875176955466	59.76883341429079	62.79635370871227	114.23024173873121	10.10596851491949	0.512638675817595	17.238938141368898	71.3975281746955
181.0	0.2103902032390467	99.56379479551498	59.63169736398949	63.05890002223238	115.30702808838647	7.509448105800101	0.45866779266432517	13.744555796007086	62.43625326065184
182.0	0.21039798282250835	99.20894852584937	59.80543291469777	62.65520617472173	114.87872591835077	7.463740065020238	0.4644904200371464	13.813157388107218	58.295559621840255
183.0	0.21167459072673406	99.58595798401672	59.34150072617619	62.54519968198257	112.52237037067925	7.331679345977824	0.4362920544667148	14.574349239478376	58.31825321403403
184.0	0.2104741390499655	99.70366936904257	59.99076268075584	62.69301864676171	115.28744149768114	8.274034713211082	0.45326227945854536	14.816254420351038	79.38991743981299
185.0	0.21108010835793978	99.67282352460352	59.74751066422371	62.78247031690686	113.678623533411	7.841474701756758	0.44634290080003625	14.586551564880057	60.42870747053296
186.0	0.2103161138950025	99.64077926575082	59.626358814384545	63.04148312370397	114.97761543668588	7.447604120051135	0.4488939067013949	14.180355233727816	63.90349742349666
187.0	0.21144946782997778	101.41699690591133	60.29757434559775	62.37643236744001	114.19392528082113	6.135005180297105	0.39474750732849745	13.178804757857307	68.62060864290429
188.0	0.21360061896625182	108.29796357426015	61.55031068310451	54.18880967628391	104.2436329982947	8.849677746276159	0.4898432091737984	15.315977295247983	61.92088833537864
189.0	0.2111455931334595	100.13555586244983	59.905797350811035	61.974448253886415	113.66262371777988	6.942078530635957	0.43788110398743746	13.652032932007764	61.55969929510689
190.0	0.21077629206258394	100.16839437155556	59.93092994103856	62.42085954321007	114.89791798903786	8.325246993683933	0.4650263929359396	14.989225688654352	68.47128026586292
191.0	0.21077294374436115	100.06242079180375	60.01169359819496	62.193718431586134	114.8730899090138	8.169801878431604	0.4524397351479707	14.82569087129605	67.05648280492896
192.0	0.2107806676807405	100.01643354043885	59.8542523882005	62.23881225599752	114.61932153693954	7.712416296628159	0.4394127502207715	14.579157365100041	70.34524061498009
193.0	0.21077546177774995	100.199594507431	59.85743358137809	62.34771212902288	114.98557695411854	7.938638818394747	0.44978824226787756	14.535025650353743	64.54163875085942
194.0	0.21075136118226323	100.3834488776417	59.849679683262195	62.41225755665755	115.3216586921826	8.021156472100833	0.44385466677957613	14.90939174299246	70.49844543088061
195.0	0.21077021966288184	99.9826158605253	59.89500208964546	62.466634855201484	115.25765953550678	8.418627716696937	0.45745624033063326	15.169132096088825	62.87103935923139
196.0	0.21077515068430952	100.10967325256873	59.8762636214471	62.32945032598807	115.2333149219039	7.953469119006119	0.4438741519870144	14.64491080658591	65.49271091171822
197.0	0.21078134284424432	100.22855071980324	59.850110532044276	62.4238856331522	114.91081377865598	8.226200897951175	0.45793828792573654	14.81125182560942	66.9321124815761
198.0	0.21083224612570914	100.14864093308475	59.739308411287425	62.45847354099167	114.6183002897077	10.07954339786669	0.5183839263457353	16.56422467036396	71.1209194518626
199.0	0.21079037057233313	100.2395615431121	59.849694936573435	62.26913709710081	114.80383392862753	8.388343737647595	0.46473757282403194	14.821175519583829	67.01764561310668
200.0	0.2107880894019344	100.37091418654822	59.82361420310343	62.04156556367737	114.97641165778542	8.437498095733748	0.46238262741978053	14.881839838043364	67.54228356213855
201.0	0.21079836808759303	100.30805673558355	59.84829510681899	62.22092851556984	114.86774709923691	9.315393639589226	0.4999855464131226	16.058363467314905	72.14366289756802
202.0	0.2108065368723539	100.33245480313168	59.87703947747355	62.19917849691354	114.82767132938929	9.187146015400506	0.4986723647610077	15.744939522311997	72.21814473646161
203.0	0.21121705125543463	100.32531159230732	59.97310640142385	61.922417682072165	112.94557315386673	7.91021951135985	0.4716069894473888	14.594901897409905	65.0595720510281
204.0	0.21080351409937859	100.27005103011933	59.99306941335962	62.19760167461668	114.63762576035475	9.594328142426928	0.50700224184147	16.135319398692353	72.75655562561894
205.0	0.21081969876105314	100.15753526112901	59.66822772309581	61.99308146169888	115.10471715255262	10.164185099820108	0.5247380372633064	16.392698780633815	72.23527874236018
206.0	0.2108239053958071	100.421914560097	59.88525109897407	62.02922005681566	114.66474456689186	8.947384353924326	0.48759638143677553	16.03809089828109	71.98300414380708
207.0	0.21083214406473724	100.38884907285768	59.88314106395403	62.05457416253904	114.86445282037968	9.73669765383042	0.5059949365832013	16.366948631482227	74.60052275273469
208.0	0.21083894435147876	100.50657000541008	60.296037714036416	62.04441789219521	114.86712680947251	8.948353517870748	0.48367755818384744	16.15621354613474	70.42592308134877
209.0	0.21100199727297056	99.80760843404931	59.58845983314835	61.12411141292834	108.00026291173377	6.9676633357748505	0.42871103742183125	13.758177526835015	62.565157092239495
210.0	0.21081537852795276	100.59939094797731	59.91266154677544	62.01216153892934	114.93298523871775	8.977004025719474	0.47959368956667286	16.144819455977764	68.0291251625663
211.0	0.2108138419415536	100.72434990408085	60.07241071287464	61.88220134428697	115.16085398438005	8.864646072322541	0.4932410811906007	15.534865715737602	70.47657279668731
212.0	0.21109087995817793	100.81727003005005	59.80501439346567	61.75214134137819	114.3827474978043	8.9552630485443	0.5019225553578861	15.11948731933545	72.39831510652289
213.0	0.2110735981396872	100.79125680365121	59.961892904947405	61.63504338576614	114.48398012911971	7.365329967676003	0.43158741090878566	14.188536724943154	69.57573606678797
214.0	0.21081715215558114	100.65447669062495	59.99464898431038	61.90083059579848	115.07814905312334	9.278953236942458	0.49752498817321156	16.120870920684293	72.64148126736141
215.0	0.21227487508918358	106.1216601575485	61.27127245051503	60.30289277493444	113.77456794432355	7.483319076755431	0.45082067903842016	13.938473166263591	67.08751485844122
216.0	0.2107559929863147	100.59041915803292	60.186291967327655	61.810778653829125	115.14048528656564	7.394150045952867	0.42608936903347777	14.333092290286347	65.28568328803222
217.0	0.2107679699020118	100.49344631274411	59.8454256997937	61.873901518058055	114.91319138567115	7.872318632761219	0.4366789572113322	14.818621286745733	66.99482897436401
218.0	0.21075599816767718	100.73525284622932	59.92165076122467	62.01445516491335	115.4709652002855	7.737897022280852	0.44604569742510286	14.137869791546095	69.07173454876863
219.0	0.21009093998479594	100.56246493416064	59.92742040870847	62.22534944151581	115.28152516083692	6.916610258988403	0.4308120266280818	14.07625578365753	54.506430460960516
220.0	0.21115043456199087	100.4876787503217	59.87938000597718	61.79563604972266	114.15959743494311	6.978406318455887	0.430684811571575	13.943043102476357	64.31718003553775
221.0	0.21077852349804788	100.36787442930874	59.66162273538444	62.298669541482546	115.3530978342096	7.80912082318658	0.43395397676226394	14.586309778845068	70.412572377789
222.0	0.2112515591209267	100.50432062729494	59.811922117837256	61.60242418896038	114.01075184420584	7.856870189008633	0.43077341197378977	15.235774341829224	59.42565826897066
223.0	0.21075583941893905	100.23630586966593	59.92349538051529	62.36986597032168	115.44091866747249	7.920110842769552	0.43783720793230346	14.925761725048133	65.42581434186171
224.0	0.21154751513367775	101.69358246768503	60.47880687968657	61.48478695038553	114.4368565705981	8.745952797813928	0.4701652838962503	15.563118703466403	70.7100370659982
225.0	0.21117096515853886	100.3649500817062	60.07551319833953	61.910092557379485	115.50947168748503	8.389752160902898	0.48045607656305633	14.612507806480815	67.81093830903295
226.0	0.21078457817678278	100.42671909016873	59.91798748491853	62.013516662671876	115.28283792173013	7.7852611719493385	0.43073528393836275	14.97577169381341	63.52656927338471
227.0	0.21077493292238994	100.51759012093304	59.97351123295578	61.786653926491674	114.82889711739296	7.3262480784497646	0.41989969093581214	14.701889169269203	68.62157543744182
228.0	0.2107995466994194	100.34597361919315	59.78363388525179	61.99134411164672	114.71912374279394	9.08743652735693	0.49213314432097827	15.815033047301775	67.81468680567454
229.0	0.2111099583343681	100.8213559436216	60.11143532863952	62.421370273868526	116.68906290673958	8.194618442634107	0.4486253805198149	14.9355809786292	73.72245403656653
230.0	0.21055802655161768	100.4936200687903	59.27958845265744	62.375293352006466	113.5182495830492	7.091745242857869	0.43011092349569213	14.038326172506205	60.24447398058789
231.0	0.21079448078049726	100.35845852940831	60.11221161973879	62.216544147962765	115.72684731958803	7.700535261907786	0.42633537884052825	14.743681600302587	66.34699719939897
232.0	0.21061498540237078	100.39427694437863	59.73840738422741	62.4034485210596	115.2538141740913	8.055725462379636	0.4453009586882696	15.338856221100347	60.15815386759837
233.0	0.2107991658473626	100.17053409942925	59.90078654188453	62.298480404345334	115.08503343994958	9.487097120177568	0.5053025450956097	16.311467140455385	69.25857738385322
234.0	0.21079144326138566	100.30214985784686	60.27175266104438	62.15595554879797	115.26911421909514	8.297231321385643	0.4498488525660107	15.133298207599637	62.59662919841791
235.0	0.20998941839682414	100.50099735293034	60.37748769293968	62.22647552085282	113.36820123037246	5.799337900007383	0.39046512158973556	12.729969119402917	60.29156841796118
236.0	0.21095425335478973	100.25803927902761	59.82396819702511	62.25980392854535	115.73762572402676	7.991571212805469	0.4632991084658632	14.503312855214286	64.26779168758556
237.0	0.21092948023716415	100.3316595064259	60.02923471954952	62.33367757727001	115.52988962156215	8.694785259291267	0.48895572117456915	15.005583085411887	68.6131663888212
238.0	0.2109480627049069	100.3314606207864	59.88883005614515	62.26335301956198	115.8684441059879	8.428623702773773	0.4867050046647337	14.61199307437451	65.2066818390212
239.0	0.21094770694033474	100.31826775049186	59.839188828785225	62.359456891208005	115.85173410203954	8.330150098559042	0.4791511748453312	14.62803331470452	73.9486760911208
240.0	0.21106419186241426	100.60654289653772	59.77942305498988	62.269208599349426	115.87288162021979	8.297626471656674	0.48908528205801644	13.996281102111904	64.82143305560407
241.0	0.21097094076042763	99.92829455988682	59.80602575697773	62.40803608698295	115.65837200281761	8.730935203756374	0.4798534859396937	15.05439967855173	74.84757853288258
242.0	0.21096234212191484	100.25660497944823	59.853461106365394	62.201359704598	115.773507050079	8.510414452958145	0.46623201835916295	15.291787725804598	66.04243022067824
243.0	0.2114212672235604	100.54619969892958	59.345734872090304	62.61749078127048	115.86104195762788	6.267009952440874	0.4038448634112428	13.17897138317955	65.2551204428213
244.0	0.21140886449645252	99.71682953723739	59.63064726671285	61.00762414471111	113.18967819578444	8.296283079101167	0.44788332243570894	15.637662120330285	71.32879957043417
245.0	0.21085422524626624	100.31173421147115	59.804405593042844	62.20596137254463	115.76781843323799	9.102731242743483	0.49331971576644557	15.758755145848161	67.3836537516265
246.0	0.21084950325072446	100.49556892320952	59.835240580706035	61.834889655557504	116.41586363783355	8.842337694499927	0.4778127856539107	15.820307065507464	67.85468400686305
247.0	0.21087426578526672	100.21944836433836	59.92398983448434	62.163895565385374	115.73830957399956	7.314753972641361	0.4343698280637836	14.521024934077944	64.4209749631807
248.0	0.2108569035908131	100.30447053338737	59.87904336835583	62.12219241504044	115.65451770693059	7.006031764167931	0.451375113318275	13.6007246098907	63.7263919116175
249.0	0.21085804192798469	100.32684339224939	59.868646305598986	62.171886312321476	115.22575011553305	7.2304285327229625	0.450017033222996	13.87539841156819	66.4600420482656
250.0	0.2109874398513618	100.3220091575233	60.20675520483974	62.307165959972714	116.80226360907753	8.696370117827792	0.4763217623547317	15.681806373493638	77.48485762884596
251.0	0.2108468496017207	99.95858378734732	59.80976588188817	62.32804316694915	115.94872416762189	9.804734594273993	0.508255247334253	17.045875584556875	72.29002688303463
252.0	0.21083643192336743	100.26616266877033	60.050455462434854	62.24030148831808	115.84474346360054	8.968217088876637	0.49857556184962487	15.320381135979176	71.33672757204162
253.0	0.2108432824789532	100.27602005931014	59.84407231951881	62.178047467288074	115.77058463697026	9.03322200945482	0.49282157879730104	15.637356554209298	68.79325128549493
254.0	0.21086121295395266	100.07186186474841	60.072949673482015	62.07515265657192	115.99409239431256	9.037384071366112	0.4930889602370901	15.688742785636634	64.66877943835964
255.0	0.21088174115969285	100.22117761898011	59.82590515202054	62.055956056701895	115.81929309431098	7.792956267323621	0.49190931956909073	14.129441781137887	61.03292370290507
256.0	0.21091097576795342	100.12905235183733	60.07036262381905	62.14129557753505	115.80643133650143	8.167998914752264	0.4535930067868748	15.299782150377407	66.10590080185183
257.0	0.21133579678154282	100.37792593335188	60.35457221574119	62.22088567104585	116.84478119611964	7.800870545842993	0.44230491654205256	14.773716584353242	69.27119998738004
258.0	0.2108353605239198	100.23122969245318	60.0133033378083	62.157473067576746	115.61237103547467	10.065794882043852	0.5329406752214825	15.91205701820571	68.557131222054
259.0	0.21083621784595627	100.2633245813202	59.859497244470084	61.95503288624171	116.11079261800678	8.845301734875363	0.4900024843665647	15.453856600482364	67.3318709347233
260.0	0.21085785436627857	100.27718313799804	59.969822428003575	62.05984717499557	116.05390286022576	6.971239844718269	0.44543064442934344	13.570710791146345	63.42691787395408
261.0	0.21084673666838813	100.1894736393457	59.976806836105204	62.269270020480874	115.94404570001298	9.09349014301297	0.49034470401020464	15.977743716611652	69.06034901488044
262.0	0.21082381045531928	100.29323854221701	59.7459138829866	62.01754632417435	116.13430644343798	8.730612529701569	0.488933129412667	15.113909512257129	69.55069826727653
263.0	0.21085472561830862	100.21921424711607	59.94897549531773	62.0821418924821	116.00764016246826	9.43877970779526	0.4885101839456094	16.36123009841488	67.42444922576901
264.0	0.21087270594446877	100.2771480995357	59.99976172189208	62.00573045154817	115.98398419106228	7.511266748118649	0.43656851291461135	14.823104662585807	64.57383405026727
265.0	0.2108532742251258	100.28033552104192	59.921353319897904	61.99279893263174	116.40433139394318	9.059287105082864	0.48942449461950976	15.774539860057219	69.8849034606414
266.0	0.21085533397996875	100.37298982976336	59.72006134982963	61.9107785004738	116.21813272153685	9.428541121910374	0.5046456146992554	15.76475903194511	67.43020868293597
267.0	0.21085833721988845	100.41145091291176	60.17008058850202	62.042411941861616	115.89815239758121	7.024507753907418	0.4594996350320481	13.424882132638583	61.977559282405956
268.0	0.21071560772998799	100.20817954695399	60.00312550617394	61.85166235014787	116.35715874697559	10.78799587648177	0.5446768547728634	16.640826326743312	67.293896759979
269.0	0.21082969279036085	100.19373618273775	60.16585204644553	62.02156653783382	116.33787191628141	9.085745824993728	0.49675099931980626	15.559558742387392	65.85881688492421
270.0	0.2115294774101473	100.28451342266678	59.87790582452802	60.14720338083627	108.9796541728354	7.881326627973974	0.4541092819169854	14.77407464652083	66.61043331304755
271.0	0.21084844057390176	100.4597572471845	59.94096658677543	61.87927985687344	116.28696756724355	9.212269067748268	0.4853309802745149	16.2271728147996	66.47148898691593
272.0	0.21059947238790117	100.42249594442586	60.17509431684934	61.76022058650345	116.04346845310545	7.672855989397819	0.46713403472294485	13.889927581181176	58.96006339727151
273.0	0.21072015480730494	100.28297203193988	59.79149748411876	61.9129377805868	116.52957608042496	7.86937590317799	0.4624471805643968	14.406867345064063	65.95173117962794
274.0	0.21086765622650613	100.381383164876	59.94396105022991	62.13944993327304	116.72284422329926	8.219458561784775	0.49315649925174	14.638254945702366	65.434773047231
275.0	0.2109397330607301	100.30073235802885	59.95114347463601	61.54696353981749	116.18366850913293	9.412344776330231	0.5064271915187497	15.64263048076247	71.36945232043263
276.0	0.2110069228959838	100.2954995064786	60.03070735651658	61.88842028933246	116.60541347155194	7.842355256419255	0.460758645207592	14.004412993861347	74.38195095157751
277.0	0.21091428445419047	100.25186921397903	59.90170967409621	61.779309132909106	115.92988147912114	8.633266944220512	0.4885328400438396	15.203700832618248	61.093853964324815
278.0	0.21103932176934848	100.35736943755761	60.023504150459125	61.726639677647256	116.35945925488568	6.806563685228039	0.4407172046720832	13.324651159202357	60.98019078430923
279.0	0.21081685088720176	100.39516385507946	60.05389885719053	61.83641144972299	116.28299352581651	8.67040047143361	0.48625359022803505	15.032339621022395	71.60983316326383
280.0	0.21166143109107838	100.26121048920658	60.14229064708399	61.28728022235427	116.17506984018407	7.1303800983566115	0.4393231235547817	14.236966949218328	57.64575132803594
281.0	0.2121222319649537	100.97257963385243	60.05766211373204	60.54449769855794	117.11502481333811	9.261469536482926	0.5096133171631111	15.066743286576429	69.14262318291483
282.0	0.21086125839669492	100.40411873023939	59.91258399857902	61.81810642737957	116.4399352270199	8.577381568573209	0.4824969601483639	15.22191688800014	63.27510835401715
283.0	0.2107982879843833	100.27280860494989	59.99838417204936	60.96220134581846	109.1368517296634	9.86528832274657	0.50598458131704	16.661213060135225	71.83631853379588
284.0	0.2108417649720389	100.48466343988017	60.05951104598128	61.615511961125094	116.62559029136787	8.818477008609365	0.4911729102773667	15.42719602955202	67.1193986435762
285.0	0.2108959898802292	100.22440558208687	60.03063784267201	61.69441997198207	116.00635751670131	7.583057439123002	0.45532824611060585	14.059884505575535	74.99501458164723
286.0	0.21077676296381984	100.13860455691265	59.39270125062062	60.28396179204241	108.7680917481805	8.136643827855085	0.4682404064162378	14.576115683002046	70.31600005133922
287.0	0.21088131971157487	100.51562066174957	59.849867524775775	61.77955140499632	115.85065628346145	7.603572771941891	0.4924263769811046	13.706426126438695	62.074920258123385
288.0	0.210723268787156	100.22338237709961	59.81980536987436	61.427609742992715	115.90916736809608	8.456606291962656	0.4676953931529042	15.163077124026131	62.82484813164807
289.0	0.21084435648963368	100.41532954926606	59.983125644732816	61.66978763511438	116.04883322172546	9.223334796443563	0.488313184572483	16.2101659564583	70.83907842513209
290.0	0.21079639952403434	100.32864402145118	60.006658287729515	61.62660902765913	115.99201203665	8.380602835817195	0.47273715825553764	14.960686190832604	68.22473577234597
291.0	0.21085317558892375	100.49187543162488	59.905512179884944	61.62037995227211	115.9610722644328	9.344648219024236	0.5042829694723606	15.564983185693851	65.90069367949124
292.0	0.21086016345265446	100.56553738656397	59.86494567258582	61.52417035338332	115.63203713961892	8.38884664642958	0.4775541835845037	15.145553966915067	69.82190607522524
293.0	0.21084214134107618	100.42931949668352	60.19392295005647	61.555466533406566	116.48480178882133	8.332474615629186	0.47390857139199516	15.036720560122198	68.88258669957364
294.0	0.21084126845315243	100.42243590691386	60.015936103443075	61.461061928451954	116.25292883496984	8.514948683453618	0.4782953310152364	15.54089605674227	68.02524833258946
295.0	0.21085500214284253	100.43732480679763	59.96791456198938	61.68381563431382	115.75766060075001	9.437520727433673	0.5002812541480356	15.958611861659596	71.35049394642944
296.0	0.21051219548533245	100.46316947357174	60.41389769301952	61.294684812495596	116.31666051565274	6.691346379722864	0.44442357529054505	12.983390956506177	63.09384660963823
297.0	0.21089628027553078	100.43387992253557	59.899277865094746	61.787133256190614	116.3140408677317	7.845378040660096	0.4537268212711699	14.556350555889704	64.72641353640219
298.0	0.21088066077937306	100.54990160237965	60.07060687523012	61.62883353553502	116.71336384063198	7.965877036881295	0.5021622258335598	14.046092381221685	65.29357030103019
299.0	0.21089217434181798	100.50991476626588	59.979672866753255	61.75537829497385	115.77915595294813	7.599123328846822	0.46174868453997736	14.003455040474988	62.303504324062324
300.0	0.2108812162089886	100.77756967019796	59.92608139831885	61.815112725851755	115.8693590070577	6.828490247300304	0.46325172341953685	13.037854313134305	58.126560487339475
301.0	0.21081515204628226	100.57816706166734	60.32842395797573	61.61774025554135	115.8052124406617	9.052699203747595	0.4964446423602607	15.479375078907456	67.53550127304433
302.0	0.21089128800444923	100.26026999956463	59.90467795170797	61.61179058406703	115.77910360793764	7.066076695690419	0.4557748856523698	13.527503588393893	62.99862712302336
303.0	0.21217443683650322	100.47406699868976	59.934974183262604	61.43770065514905	116.9084999512254	7.961744253012268	0.4549702275079595	14.658076672776765	65.60652835618704
304.0	0.21090957587927053	100.3272888178141	60.05635311521814	61.56450100011968	115.36847070688974	8.01845089004158	0.43537547944806987	15.623101779632348	68.67932350619087
305.0	0.20978631433132452	99.72026758340985	58.64447572980495	60.29018016382952	97.22379547645082	7.761950446566318	0.46032275354423546	13.983623367145292	62.123599337098554
306.0	0.2108285149189692	100.35445661709589	59.95426866445011	61.81948322576495	115.99222214952465	8.379397529406381	0.4738515682357651	15.00247622320565	68.58657672350293
307.0	0.2109905992705647	100.37083223135264	59.93375566235156	61.480213454935196	115.29800220813314	9.231450316687457	0.48778386602033863	15.80900055526154	75.5647218188621
308.0	0.21084277962634676	100.48481703020286	59.9494545568218	61.650227765306646	115.67520860284392	8.908321795242877	0.4851036887848434	15.76085599473283	69.77525651783519
309.0	0.2108339131159907	100.31874453603412	59.79346663152636	61.74633991863309	116.2946552699293	8.66197842833847	0.4772727838194125	15.487976246528435	67.60389387030003
310.0	0.2126993592991757	101.43454931584047	60.366240040830675	59.810708418792366	116.95007113160057	6.961961231701451	0.42644920023874006	13.578285334613021	60.86046309199254
311.0	0.2122491339481141	100.6452095396086	60.082553723922175	59.019076688143315	115.6781564066905	6.792985673937445	0.4500470717341612	13.117207020929802	67.9000643481105
312.0	0.21049953125869816	100.59770001261656	60.124609463200066	62.15739090842139	115.62569255841439	9.0245961742808	0.5021462263814889	15.39437370206256	74.88535485437588
313.0	0.2105076709006746	100.11974193104827	59.832383854883986	62.366856082705446	116.14494478867327	7.7983437077474695	0.4601190629385679	14.296230713853118	67.66424812224737
314.0	0.21054068874086992	100.33671398488485	59.92529599916625	61.876391498103025	115.64111874270459	8.413169253301593	0.4806634771899022	14.629859736888594	67.96796909285585
315.0	0.21092657358833117	100.61047452244324	60.0801195242811	62.0177963677334	116.62457273398711	9.244571471820766	0.5063823908178515	15.34401382053575	74.42979145312246
316.0	0.210538739927742	100.48405722809203	60.13999214981059	61.989040473622154	116.06688862439498	8.398140981710352	0.4754845641493156	14.475315341211578	72.42893293207702
317.0	0.2105063492700379	100.18440347934812	60.080246202500064	61.89916604920469	115.86751163003973	7.71634545891504	0.46254036319282366	14.05818945794373	71.45082884356503
318.0	0.21049908912967766	100.49501087589536	59.92984554837039	61.94171795950274	116.21395227988641	8.838119616624606	0.49926184879793034	14.888134405064353	76.5360377619213
319.0	0.2104854922553054	100.43767073020952	60.0887652247371	61.90216703300352	116.0900316699041	8.306829201161019	0.44497347663154324	15.72542807034631	69.49399991125819
320.0	0.21050894379931814	100.32205504064116	59.795672406095974	62.04713954722883	116.35933578914539	7.763318000879373	0.46621880415008415	14.474377314897415	64.01705882250131
321.0	0.21049510007630057	100.45180308432224	60.15002640046057	61.92914719617991	116.21651158872172	8.878943388629713	0.5013337413208374	14.945267740712351	77.105349072443
322.0	0.21051261253422826	100.16522168411643	59.91473546690338	61.950166235483856	116.12555259748069	7.637992256869662	0.46349233445216725	13.997319917950495	67.6723470624894
323.0	0.21049850110364113	100.43115341708253	60.01427717174202	61.99491283085535	116.47479090324792	8.756269436924672	0.4971783206011656	15.115463562266614	72.36246080923213
324.0	0.21049744400655576	100.45446997699409	59.95208184048259	62.023398204976665	115.7309780115347	9.332967596043146	0.5185029974408505	15.193228413530672	76.1642989458542
325.0	0.21047979450176446	100.55178113414094	59.81888747454084	61.9906501264966	116.01670880543622	7.373234817538236	0.4270294334027294	14.357579962115857	71.25754243026194
326.0	0.21018347760474315	100.4857790250149	59.94971743036785	62.14779860166176	115.95895185020639	8.28549760074978	0.4712598912980862	14.900664752194432	62.92926962719228
327.0	0.21049805187286685	100.49507702462556	60.03808010583888	62.18502888025423	116.73886412740912	8.443792004229554	0.4836699421352049	15.04664917165394	64.09086768834875
328.0	0.21048534183755108	100.39928434824753	60.04314089952727	61.60198955234447	115.91407096394548	8.517775461823748	0.456278003737629	16.10688152931587	67.75064233423561
329.0	0.21048926707887908	100.57114263658467	59.82593361994149	62.00319033255344	115.90700451377663	8.346010680247485	0.4651761745312703	14.848512788039057	67.2544542917474
330.0	0.2104924817877861	100.70265352641196	59.6942088732046	62.084770430325904	116.2004091678372	8.942808686746462	0.48760751597166496	15.093408082223528	75.21818556136793
331.0	0.21046642356608608	100.41763561014677	59.93834464042366	62.08197126012032	116.06119494411983	8.516619108147365	0.48749279284125335	14.310093415175617	74.08988777398498
332.0	0.21045929965537555	100.55888768584317	59.883803933648664	62.08776564427826	115.72320906650803	7.20252910957616	0.4525786458347481	13.550882630852808	60.60103359200995
333.0	0.21045641546729857	100.56264649587077	60.022583118788496	61.90001512206084	116.40798685404775	8.16545598066571	0.4442023274668105	15.050656238588317	61.963959683526
334.0	0.21029710160902634	100.42313166565579	59.86108605555387	61.84468665313275	115.77144464676303	6.157726649558684	0.4030027055806479	12.862563053167156	56.38181764442039
335.0	0.210555258831677	100.43415558598097	60.041869102239374	62.08812169516494	116.2158206255576	6.689350469664528	0.41233794457389394	13.912370731989801	64.02644217607507
336.0	0.2105908333156227	100.14963559709973	59.83721259505629	62.03019661480936	116.74646261961284	7.21523412552599	0.43867494605796264	14.161038824078132	69.30186971463792
337.0	0.2106007498365118	100.4834426462986	59.724233251868185	62.27137892439179	115.92824867967781	7.983595307179679	0.46722356363419515	14.715512597857334	63.682766832346715
338.0	0.2106939503801833	100.62914836195085	59.97115960533765	62.2063327623836	116.40035810189057	7.780478951258681	0.4580017949327936	14.80582021174836	72.4932113188544
339.0	0.21059803973489252	100.40515309143417	60.02039289227596	62.16164763885226	116.17040674691754	7.960127948129072	0.47816475186969276	13.925152854264043	64.14765631643388
340.0	0.21059844100472966	100.37637903964568	59.86600697574943	61.96685705190652	116.23525694818032	7.63458650179013	0.4586913065871368	14.065942961561005	62.86822252061547
341.0	0.21061080595092746	100.53402319308503	59.89876063147626	62.34721704402083	115.98537631301058	7.941781663886779	0.44020358165315054	15.34156698506997	60.17748313825372
342.0	0.21059708006640662	100.31674990629043	59.98806648091974	62.147040338209145	116.05234050926437	7.826772671539493	0.4701961157079692	13.612277623122395	61.182592744010016
343.0	0.21059165367381646	100.39864418850568	59.90535886835305	62.072280371208066	116.42355191343106	7.291406667904249	0.4461571465327546	14.13293016362137	66.11680241331618
344.0	0.21061705458512012	100.30920044619444	60.24652107152741	62.102024821882786	116.25441094827795	8.012776668162466	0.43886088858308553	15.379227789959463	64.47912303620929
345.0	0.21267153407015366	100.51588100938372	59.99467379143105	61.76211022716747	116.67102572472788	8.211807039132607	0.46755232154223425	14.948449085097435	70.85183355562464
346.0	0.21077695990807876	100.36571995867325	60.1414550093607	62.671806526625794	115.98615822689823	7.473353603119674	0.41700316487550065	14.61651323027332	62.861378741901035
347.0	0.21063598007183074	100.26578748644177	60.029036476399796	62.164327092168634	116.33070095661614	6.228674579430276	0.41886290255130937	12.946110968142069	57.21197989493858
